user_id,company_id,email,user_role,created_at,deactivated_at
usr_cmp_0022_004,cmp_0022,user4@mockco0022.example,admin,2025-11-01 11:00:00,
usr_cmp_0022_005,cmp_0022,user5@mockco0022.example,agent,2025-11-19 12:00:00,
usr_cmp_0022_006,cmp_0022,user6@mockco0022.example,admin,2025-11-08 08:00:00,
usr_cmp_0022_007,cmp_0022,user7@mockco0022.example,standard,2025-11-20 20:00:00,
usr_cmp_0022_008,cmp_0022,user8@mockco0022.example,admin,2025-10-30 22:00:00,
usr_cmp_0022_009,cmp_0022,user9@mockco0022.example,agent,2025-11-18 08:00:00,
usr_cmp_0022_010,cmp_0022,user10@mockco0022.example,agent,2025-11-22 07:00:00,
usr_cmp_0022_011,cmp_0022,user11@mockco0022.example,admin,2025-11-15 09:00:00,
usr_cmp_0022_012,cmp_0022,user12@mockco0022.example,sales,2025-11-27 23:00:00,
usr_cmp_0022_013,cmp_0022,user13@mockco0022.example,sales,2025-11-29 04:00:00,
usr_cmp_0022_014,cmp_0022,user14@mockco0022.example,support,2025-11-05 06:00:00,
usr_cmp_0022_015,cmp_0022,user15@mockco0022.example,sales,2025-11-24 18:00:00,
usr_cmp_0022_016,cmp_0022,user16@mockco0022.example,standard,2025-11-23 05:00:00,
usr_cmp_0022_017,cmp_0022,user17@mockco0022.example,sales,2025-11-05 10:00:00,
usr_cmp_0022_018,cmp_0022,user18@mockco0022.example,admin,2025-11-12 16:00:00,
usr_cmp_0022_019,cmp_0022,user19@mockco0022.example,admin,2025-11-03 16:00:00,
usr_cmp_0022_020,cmp_0022,user20@mockco0022.example,standard,2025-11-10 12:00:00,
usr_cmp_0022_021,cmp_0022,user21@mockco0022.example,sales,2025-11-06 15:00:00,
usr_cmp_0022_022,cmp_0022,user22@mockco0022.example,agent,2025-10-29 21:00:00,
usr_cmp_0022_023,cmp_0022,user23@mockco0022.example,standard,2025-10-30 15:00:00,
usr_cmp_0022_024,cmp_0022,user24@mockco0022.example,sales,2025-10-31 07:00:00,
usr_cmp_0022_025,cmp_0022,user25@mockco0022.example,admin,2025-11-14 05:00:00,
usr_cmp_0022_026,cmp_0022,user26@mockco0022.example,agent,2025-11-24 09:00:00,
usr_cmp_0022_027,cmp_0022,user27@mockco0022.example,standard,2025-11-28 16:00:00,
usr_cmp_0022_028,cmp_0022,user28@mockco0022.example,support,2025-11-04 00:00:00,
usr_cmp_0022_029,cmp_0022,user29@mockco0022.example,agent,2025-10-31 22:00:00,
usr_cmp_0022_030,cmp_0022,user30@mockco0022.example,sales,2025-11-19 21:00:00,
usr_cmp_0022_031,cmp_0022,user31@mockco0022.example,standard,2025-11-05 06:00:00,
usr_cmp_0022_032,cmp_0022,user32@mockco0022.example,sales,2025-11-25 07:00:00,2026-06-14 07:00:00
usr_cmp_0022_033,cmp_0022,user33@mockco0022.example,standard,2025-11-12 18:00:00,
usr_cmp_0022_034,cmp_0022,user34@mockco0022.example,admin,2025-11-28 06:00:00,
usr_cmp_0022_035,cmp_0022,user35@mockco0022.example,admin,2025-11-19 21:00:00,
usr_cmp_0022_036,cmp_0022,user36@mockco0022.example,sales,2025-11-10 19:00:00,
usr_cmp_0022_037,cmp_0022,user37@mockco0022.example,sales,2025-10-30 03:00:00,
usr_cmp_0022_038,cmp_0022,user38@mockco0022.example,admin,2025-11-15 03:00:00,
usr_cmp_0022_039,cmp_0022,user39@mockco0022.example,standard,2025-11-08 07:00:00,
usr_cmp_0022_040,cmp_0022,user40@mockco0022.example,standard,2025-10-31 14:00:00,
usr_cmp_0022_041,cmp_0022,user41@mockco0022.example,agent,2025-11-15 11:00:00,
usr_cmp_0022_042,cmp_0022,user42@mockco0022.example,support,2025-11-20 07:00:00,
usr_cmp_0022_043,cmp_0022,user43@mockco0022.example,support,2025-11-24 14:00:00,
usr_cmp_0022_044,cmp_0022,user44@mockco0022.example,agent,2025-11-18 13:00:00,
usr_cmp_0022_045,cmp_0022,user45@mockco0022.example,admin,2025-10-30 01:00:00,
usr_cmp_0022_046,cmp_0022,user46@mockco0022.example,standard,2025-10-31 13:00:00,2026-02-02 13:00:00
usr_cmp_0022_047,cmp_0022,user47@mockco0022.example,sales,2025-11-01 05:00:00,
usr_cmp_0022_048,cmp_0022,user48@mockco0022.example,support,2025-11-11 23:00:00,
usr_cmp_0022_049,cmp_0022,user49@mockco0022.example,admin,2025-11-11 21:00:00,2026-06-01 21:00:00
usr_cmp_0022_050,cmp_0022,user50@mockco0022.example,standard,2025-11-15 11:00:00,
usr_cmp_0022_051,cmp_0022,user51@mockco0022.example,admin,2025-11-01 10:00:00,
usr_cmp_0022_052,cmp_0022,user52@mockco0022.example,sales,2025-11-10 03:00:00,
usr_cmp_0022_053,cmp_0022,user53@mockco0022.example,support,2025-11-17 13:00:00,
usr_cmp_0022_054,cmp_0022,user54@mockco0022.example,admin,2025-11-10 23:00:00,
usr_cmp_0022_055,cmp_0022,user55@mockco0022.example,agent,2025-11-13 16:00:00,
usr_cmp_0022_056,cmp_0022,user56@mockco0022.example,standard,2025-11-21 23:00:00,
usr_cmp_0022_057,cmp_0022,user57@mockco0022.example,sales,2025-11-08 07:00:00,
usr_cmp_0022_058,cmp_0022,user58@mockco0022.example,standard,2025-11-28 11:00:00,
usr_cmp_0022_059,cmp_0022,user59@mockco0022.example,standard,2025-11-02 14:00:00,2026-04-27 14:00:00
usr_cmp_0022_060,cmp_0022,user60@mockco0022.example,admin,2025-11-11 04:00:00,
usr_cmp_0022_061,cmp_0022,user61@mockco0022.example,sales,2025-11-07 17:00:00,
usr_cmp_0022_062,cmp_0022,user62@mockco0022.example,standard,2025-11-05 00:00:00,
usr_cmp_0022_063,cmp_0022,user63@mockco0022.example,standard,2025-11-02 16:00:00,
usr_cmp_0022_064,cmp_0022,user64@mockco0022.example,agent,2025-11-24 19:00:00,
usr_cmp_0022_065,cmp_0022,user65@mockco0022.example,standard,2025-11-20 05:00:00,
usr_cmp_0022_066,cmp_0022,user66@mockco0022.example,sales,2025-11-13 07:00:00,
usr_cmp_0022_067,cmp_0022,user67@mockco0022.example,agent,2025-11-19 13:00:00,
usr_cmp_0022_068,cmp_0022,user68@mockco0022.example,sales,2025-11-22 05:00:00,
usr_cmp_0022_069,cmp_0022,user69@mockco0022.example,agent,2025-11-09 15:00:00,
usr_cmp_0022_070,cmp_0022,user70@mockco0022.example,agent,2025-11-01 20:00:00,
usr_cmp_0022_071,cmp_0022,user71@mockco0022.example,standard,2025-11-09 02:00:00,
usr_cmp_0022_072,cmp_0022,user72@mockco0022.example,agent,2025-11-19 20:00:00,
usr_cmp_0022_073,cmp_0022,user73@mockco0022.example,sales,2025-11-17 05:00:00,
usr_cmp_0022_074,cmp_0022,user74@mockco0022.example,sales,2025-11-29 00:00:00,
usr_cmp_0022_075,cmp_0022,user75@mockco0022.example,support,2025-11-05 18:00:00,
usr_cmp_0022_076,cmp_0022,user76@mockco0022.example,sales,2025-11-06 22:00:00,
usr_cmp_0022_077,cmp_0022,user77@mockco0022.example,sales,2025-11-27 02:00:00,
usr_cmp_0022_078,cmp_0022,user78@mockco0022.example,admin,2025-11-22 20:00:00,
usr_cmp_0022_079,cmp_0022,user79@mockco0022.example,sales,2025-11-04 07:00:00,
usr_cmp_0023_001,cmp_0023,user1@mockco0023.example,agent,2026-03-21 06:00:00,
usr_cmp_0023_002,cmp_0023,user2@mockco0023.example,admin,2026-03-04 01:00:00,
usr_cmp_0023_003,cmp_0023,user3@mockco0023.example,standard,2026-03-18 04:00:00,
usr_cmp_0023_004,cmp_0023,user4@mockco0023.example,standard,2026-03-15 02:00:00,
usr_cmp_0023_005,cmp_0023,user5@mockco0023.example,admin,2026-03-07 20:00:00,
usr_cmp_0023_006,cmp_0023,user6@mockco0023.example,standard,2026-03-12 10:00:00,
usr_cmp_0023_007,cmp_0023,user7@mockco0023.example,sales,2026-03-10 22:00:00,
usr_cmp_0023_008,cmp_0023,user8@mockco0023.example,standard,2026-03-07 09:00:00,
usr_cmp_0023_009,cmp_0023,user9@mockco0023.example,standard,2026-03-18 11:00:00,
usr_cmp_0023_010,cmp_0023,user10@mockco0023.example,standard,2026-03-11 04:00:00,
usr_cmp_0023_011,cmp_0023,user11@mockco0023.example,standard,2026-02-23 23:00:00,
usr_cmp_0023_012,cmp_0023,user12@mockco0023.example,agent,2026-03-16 07:00:00,
usr_cmp_0023_013,cmp_0023,user13@mockco0023.example,standard,2026-03-09 07:00:00,
usr_cmp_0023_014,cmp_0023,user14@mockco0023.example,support,2026-03-16 06:00:00,
usr_cmp_0023_015,cmp_0023,user15@mockco0023.example,agent,2026-03-25 13:00:00,
usr_cmp_0024_001,cmp_0024,user1@mockco0024.example,agent,2026-03-27 02:00:00,
usr_cmp_0024_002,cmp_0024,user2@mockco0024.example,support,2026-04-04 02:00:00,
usr_cmp_0024_003,cmp_0024,user3@mockco0024.example,sales,2026-04-15 16:00:00,
usr_cmp_0024_004,cmp_0024,user4@mockco0024.example,sales,2026-03-22 13:00:00,
usr_cmp_0024_005,cmp_0024,user5@mockco0024.example,standard,2026-04-14 14:00:00,
usr_cmp_0024_006,cmp_0024,user6@mockco0024.example,support,2026-04-05 20:00:00,
usr_cmp_0024_007,cmp_0024,user7@mockco0024.example,admin,2026-03-30 09:00:00,
usr_cmp_0024_008,cmp_0024,user8@mockco0024.example,agent,2026-04-03 23:00:00,
usr_cmp_0024_009,cmp_0024,user9@mockco0024.example,sales,2026-04-04 03:00:00,
usr_cmp_0024_010,cmp_0024,user10@mockco0024.example,admin,2026-04-03 06:00:00,
usr_cmp_0024_011,cmp_0024,user11@mockco0024.example,agent,2026-04-03 19:00:00,
usr_cmp_0024_012,cmp_0024,user12@mockco0024.example,agent,2026-03-21 07:00:00,
usr_cmp_0024_013,cmp_0024,user13@mockco0024.example,standard,2026-03-22 20:00:00,
usr_cmp_0024_014,cmp_0024,user14@mockco0024.example,support,2026-04-09 18:00:00,
usr_cmp_0024_015,cmp_0024,user15@mockco0024.example,support,2026-04-13 01:00:00,
usr_cmp_0024_016,cmp_0024,user16@mockco0024.example,standard,2026-04-09 06:00:00,
usr_cmp_0024_017,cmp_0024,user17@mockco0024.example,admin,2026-03-24 11:00:00,
usr_cmp_0024_018,cmp_0024,user18@mockco0024.example,standard,2026-03-25 16:00:00,
usr_cmp_0024_019,cmp_0024,user19@mockco0024.example,admin,2026-03-23 19:00:00,
usr_cmp_0024_020,cmp_0024,user20@mockco0024.example,agent,2026-04-16 09:00:00,
usr_cmp_0024_021,cmp_0024,user21@mockco0024.example,support,2026-03-26 20:00:00,
usr_cmp_0024_022,cmp_0024,user22@mockco0024.example,sales,2026-04-07 09:00:00,
usr_cmp_0024_023,cmp_0024,user23@mockco0024.example,standard,2026-04-17 17:00:00,
usr_cmp_0024_024,cmp_0024,user24@mockco0024.example,support,2026-04-03 06:00:00,
usr_cmp_0024_025,cmp_0024,user25@mockco0024.example,agent,2026-04-06 19:00:00,
usr_cmp_0024_026,cmp_0024,user26@mockco0024.example,agent,2026-04-07 12:00:00,
usr_cmp_0024_027,cmp_0024,user27@mockco0024.example,support,2026-04-11 12:00:00,
usr_cmp_0024_028,cmp_0024,user28@mockco0024.example,support,2026-04-07 09:00:00,
usr_cmp_0024_029,cmp_0024,user29@mockco0024.example,standard,2026-03-22 18:00:00,
usr_cmp_0024_030,cmp_0024,user30@mockco0024.example,standard,2026-04-09 04:00:00,
usr_cmp_0024_031,cmp_0024,user31@mockco0024.example,standard,2026-03-21 20:00:00,
usr_cmp_0024_032,cmp_0024,user32@mockco0024.example,standard,2026-04-06 16:00:00,
usr_cmp_0024_033,cmp_0024,user33@mockco0024.example,agent,2026-04-03 18:00:00,
usr_cmp_0024_034,cmp_0024,user34@mockco0024.example,admin,2026-04-16 10:00:00,
usr_cmp_0024_035,cmp_0024,user35@mockco0024.example,standard,2026-04-16 12:00:00,
usr_cmp_0024_036,cmp_0024,user36@mockco0024.example,standard,2026-04-01 02:00:00,
usr_cmp_0024_037,cmp_0024,user37@mockco0024.example,support,2026-03-31 22:00:00,
usr_cmp_0024_038,cmp_0024,user38@mockco0024.example,standard,2026-04-13 03:00:00,
usr_cmp_0024_039,cmp_0024,user39@mockco0024.example,support,2026-03-22 04:00:00,
usr_cmp_0024_040,cmp_0024,user40@mockco0024.example,admin,2026-04-11 22:00:00,
usr_cmp_0024_041,cmp_0024,user41@mockco0024.example,support,2026-03-28 10:00:00,
usr_cmp_0024_042,cmp_0024,user42@mockco0024.example,admin,2026-03-26 21:00:00,
usr_cmp_0024_043,cmp_0024,user43@mockco0024.example,admin,2026-04-06 07:00:00,
usr_cmp_0024_044,cmp_0024,user44@mockco0024.example,sales,2026-03-31 11:00:00,
usr_cmp_0024_045,cmp_0024,user45@mockco0024.example,support,2026-04-01 02:00:00,
usr_cmp_0024_046,cmp_0024,user46@mockco0024.example,standard,2026-04-08 09:00:00,
usr_cmp_0024_047,cmp_0024,user47@mockco0024.example,sales,2026-04-01 09:00:00,
usr_cmp_0024_048,cmp_0024,user48@mockco0024.example,support,2026-04-09 03:00:00,
usr_cmp_0024_049,cmp_0024,user49@mockco0024.example,sales,2026-04-05 08:00:00,
usr_cmp_0024_050,cmp_0024,user50@mockco0024.example,sales,2026-04-05 08:00:00,
usr_cmp_0024_051,cmp_0024,user51@mockco0024.example,support,2026-04-06 02:00:00,
usr_cmp_0024_052,cmp_0024,user52@mockco0024.example,admin,2026-04-10 19:00:00,
usr_cmp_0024_053,cmp_0024,user53@mockco0024.example,agent,2026-04-10 22:00:00,
usr_cmp_0024_054,cmp_0024,user54@mockco0024.example,sales,2026-03-21 21:00:00,
usr_cmp_0024_055,cmp_0024,user55@mockco0024.example,admin,2026-04-13 08:00:00,
usr_cmp_0024_056,cmp_0024,user56@mockco0024.example,admin,2026-03-24 03:00:00,
usr_cmp_0024_057,cmp_0024,user57@mockco0024.example,support,2026-04-12 17:00:00,
usr_cmp_0024_058,cmp_0024,user58@mockco0024.example,admin,2026-04-17 10:00:00,
usr_cmp_0024_059,cmp_0024,user59@mockco0024.example,standard,2026-03-26 22:00:00,
usr_cmp_0024_060,cmp_0024,user60@mockco0024.example,support,2026-03-20 14:00:00,
usr_cmp_0024_061,cmp_0024,user61@mockco0024.example,standard,2026-04-07 11:00:00,
usr_cmp_0024_062,cmp_0024,user62@mockco0024.example,support,2026-03-19 20:00:00,
usr_cmp_0024_063,cmp_0024,user63@mockco0024.example,standard,2026-03-18 21:00:00,
usr_cmp_0024_064,cmp_0024,user64@mockco0024.example,standard,2026-03-27 21:00:00,
usr_cmp_0024_065,cmp_0024,user65@mockco0024.example,agent,2026-04-04 13:00:00,
usr_cmp_0024_066,cmp_0024,user66@mockco0024.example,admin,2026-04-08 16:00:00,
usr_cmp_0025_001,cmp_0025,user1@mockco0025.example,sales,2026-02-19 07:00:00,
usr_cmp_0025_002,cmp_0025,user2@mockco0025.example,agent,2026-03-10 11:00:00,
usr_cmp_0025_003,cmp_0025,user3@mockco0025.example,admin,2026-03-04 23:00:00,
usr_cmp_0025_004,cmp_0025,user4@mockco0025.example,standard,2026-03-18 01:00:00,
usr_cmp_0025_005,cmp_0025,user5@mockco0025.example,sales,2026-03-18 17:00:00,
usr_cmp_0025_006,cmp_0025,user6@mockco0025.example,support,2026-02-24 18:00:00,
usr_cmp_0025_007,cmp_0025,user7@mockco0025.example,sales,2026-03-18 11:00:00,
usr_cmp_0025_008,cmp_0025,user8@mockco0025.example,standard,2026-02-22 12:00:00,
usr_cmp_0025_009,cmp_0025,user9@mockco0025.example,admin,2026-02-19 15:00:00,
usr_cmp_0025_010,cmp_0025,user10@mockco0025.example,standard,2026-03-14 15:00:00,
usr_cmp_0025_011,cmp_0025,user11@mockco0025.example,support,2026-03-15 17:00:00,
usr_cmp_0025_012,cmp_0025,user12@mockco0025.example,agent,2026-03-19 11:00:00,
usr_cmp_0025_013,cmp_0025,user13@mockco0025.example,support,2026-03-13 09:00:00,
usr_cmp_0025_014,cmp_0025,user14@mockco0025.example,admin,2026-03-10 13:00:00,
usr_cmp_0025_015,cmp_0025,user15@mockco0025.example,support,2026-03-04 02:00:00,
usr_cmp_0025_016,cmp_0025,user16@mockco0025.example,agent,2026-03-09 06:00:00,
usr_cmp_0025_017,cmp_0025,user17@mockco0025.example,sales,2026-03-14 09:00:00,
usr_cmp_0025_018,cmp_0025,user18@mockco0025.example,agent,2026-03-05 16:00:00,2026-06-10 16:00:00
usr_cmp_0025_019,cmp_0025,user19@mockco0025.example,sales,2026-02-26 01:00:00,
usr_cmp_0025_020,cmp_0025,user20@mockco0025.example,support,2026-02-19 16:00:00,
usr_cmp_0025_021,cmp_0025,user21@mockco0025.example,standard,2026-02-27 10:00:00,
usr_cmp_0025_022,cmp_0025,user22@mockco0025.example,agent,2026-02-25 04:00:00,
usr_cmp_0026_001,cmp_0026,user1@mockco0026.example,agent,2026-02-13 22:00:00,
usr_cmp_0026_002,cmp_0026,user2@mockco0026.example,agent,2026-02-18 00:00:00,
usr_cmp_0026_003,cmp_0026,user3@mockco0026.example,sales,2026-02-16 23:00:00,
usr_cmp_0026_004,cmp_0026,user4@mockco0026.example,admin,2026-01-25 19:00:00,
usr_cmp_0026_005,cmp_0026,user5@mockco0026.example,admin,2026-02-12 13:00:00,
usr_cmp_0026_006,cmp_0026,user6@mockco0026.example,support,2026-02-15 09:00:00,
usr_cmp_0026_007,cmp_0026,user7@mockco0026.example,standard,2026-02-02 11:00:00,
usr_cmp_0026_008,cmp_0026,user8@mockco0026.example,standard,2026-02-18 00:00:00,
usr_cmp_0026_009,cmp_0026,user9@mockco0026.example,standard,2026-01-30 04:00:00,
usr_cmp_0027_001,cmp_0027,user1@mockco0027.example,support,2025-10-08 10:00:00,
usr_cmp_0027_002,cmp_0027,user2@mockco0027.example,support,2025-11-06 11:00:00,2026-03-04 11:00:00
usr_cmp_0027_003,cmp_0027,user3@mockco0027.example,support,2025-11-03 15:00:00,
usr_cmp_0027_004,cmp_0027,user4@mockco0027.example,sales,2025-10-10 16:00:00,
usr_cmp_0027_005,cmp_0027,user5@mockco0027.example,support,2025-10-28 18:00:00,2026-01-19 18:00:00
usr_cmp_0027_006,cmp_0027,user6@mockco0027.example,standard,2025-10-24 21:00:00,
usr_cmp_0027_007,cmp_0027,user7@mockco0027.example,sales,2025-11-03 02:00:00,
usr_cmp_0027_008,cmp_0027,user8@mockco0027.example,standard,2025-10-14 02:00:00,
usr_cmp_0027_009,cmp_0027,user9@mockco0027.example,support,2025-10-17 05:00:00,
usr_cmp_0027_010,cmp_0027,user10@mockco0027.example,sales,2025-10-13 07:00:00,
usr_cmp_0027_011,cmp_0027,user11@mockco0027.example,agent,2025-10-18 06:00:00,
usr_cmp_0027_012,cmp_0027,user12@mockco0027.example,agent,2025-10-24 22:00:00,
usr_cmp_0027_013,cmp_0027,user13@mockco0027.example,agent,2025-11-01 21:00:00,
usr_cmp_0027_014,cmp_0027,user14@mockco0027.example,agent,2025-10-24 07:00:00,
usr_cmp_0027_015,cmp_0027,user15@mockco0027.example,admin,2025-10-11 17:00:00,
usr_cmp_0027_016,cmp_0027,user16@mockco0027.example,standard,2025-10-12 07:00:00,
usr_cmp_0027_017,cmp_0027,user17@mockco0027.example,support,2025-10-24 17:00:00,
usr_cmp_0027_018,cmp_0027,user18@mockco0027.example,standard,2025-10-16 02:00:00,
usr_cmp_0027_019,cmp_0027,user19@mockco0027.example,agent,2025-10-08 06:00:00,
usr_cmp_0027_020,cmp_0027,user20@mockco0027.example,support,2025-10-08 00:00:00,
usr_cmp_0028_001,cmp_0028,user1@mockco0028.example,sales,2026-04-20 23:00:00,
usr_cmp_0028_002,cmp_0028,user2@mockco0028.example,standard,2026-04-09 07:00:00,
usr_cmp_0028_003,cmp_0028,user3@mockco0028.example,support,2026-04-30 04:00:00,
usr_cmp_0028_004,cmp_0028,user4@mockco0028.example,standard,2026-04-04 07:00:00,
usr_cmp_0028_005,cmp_0028,user5@mockco0028.example,standard,2026-04-07 14:00:00,
usr_cmp_0028_006,cmp_0028,user6@mockco0028.example,standard,2026-04-06 05:00:00,
usr_cmp_0028_007,cmp_0028,user7@mockco0028.example,admin,2026-04-16 19:00:00,
usr_cmp_0028_008,cmp_0028,user8@mockco0028.example,agent,2026-04-13 15:00:00,
usr_cmp_0028_009,cmp_0028,user9@mockco0028.example,sales,2026-04-28 01:00:00,
usr_cmp_0028_010,cmp_0028,user10@mockco0028.example,support,2026-04-14 16:00:00,
usr_cmp_0028_011,cmp_0028,user11@mockco0028.example,agent,2026-04-27 22:00:00,
usr_cmp_0028_012,cmp_0028,user12@mockco0028.example,sales,2026-04-11 06:00:00,
usr_cmp_0028_013,cmp_0028,user13@mockco0028.example,support,2026-04-20 16:00:00,
usr_cmp_0028_014,cmp_0028,user14@mockco0028.example,standard,2026-04-25 07:00:00,
usr_cmp_0028_015,cmp_0028,user15@mockco0028.example,agent,2026-05-01 10:00:00,
usr_cmp_0029_001,cmp_0029,user1@mockco0029.example,sales,2026-02-09 11:00:00,
usr_cmp_0029_002,cmp_0029,user2@mockco0029.example,admin,2026-03-12 06:00:00,
usr_cmp_0029_003,cmp_0029,user3@mockco0029.example,admin,2026-02-15 12:00:00,
usr_cmp_0029_004,cmp_0029,user4@mockco0029.example,admin,2026-02-11 22:00:00,
usr_cmp_0029_005,cmp_0029,user5@mockco0029.example,admin,2026-03-05 19:00:00,
usr_cmp_0029_006,cmp_0029,user6@mockco0029.example,admin,2026-02-12 15:00:00,
usr_cmp_0029_007,cmp_0029,user7@mockco0029.example,agent,2026-03-01 19:00:00,
usr_cmp_0029_008,cmp_0029,user8@mockco0029.example,agent,2026-03-04 16:00:00,
usr_cmp_0029_009,cmp_0029,user9@mockco0029.example,admin,2026-02-13 23:00:00,
usr_cmp_0029_010,cmp_0029,user10@mockco0029.example,sales,2026-02-11 04:00:00,
usr_cmp_0029_011,cmp_0029,user11@mockco0029.example,standard,2026-03-08 22:00:00,
usr_cmp_0029_012,cmp_0029,user12@mockco0029.example,agent,2026-03-10 15:00:00,
usr_cmp_0029_013,cmp_0029,user13@mockco0029.example,standard,2026-03-12 05:00:00,
usr_cmp_0029_014,cmp_0029,user14@mockco0029.example,standard,2026-02-28 21:00:00,
usr_cmp_0029_015,cmp_0029,user15@mockco0029.example,standard,2026-02-22 23:00:00,
usr_cmp_0030_001,cmp_0030,user1@mockco0030.example,agent,2026-01-01 02:00:00,
usr_cmp_0030_002,cmp_0030,user2@mockco0030.example,sales,2025-12-27 17:00:00,
usr_cmp_0030_003,cmp_0030,user3@mockco0030.example,admin,2025-12-15 23:00:00,
usr_cmp_0030_004,cmp_0030,user4@mockco0030.example,agent,2025-12-03 07:00:00,
usr_cmp_0030_005,cmp_0030,user5@mockco0030.example,admin,2025-12-14 00:00:00,
usr_cmp_0030_006,cmp_0030,user6@mockco0030.example,support,2025-12-25 06:00:00,
usr_cmp_0030_007,cmp_0030,user7@mockco0030.example,sales,2025-12-11 15:00:00,
usr_cmp_0030_008,cmp_0030,user8@mockco0030.example,standard,2025-12-21 22:00:00,
usr_cmp_0030_009,cmp_0030,user9@mockco0030.example,standard,2025-12-13 21:00:00,
usr_cmp_0030_010,cmp_0030,user10@mockco0030.example,support,2025-12-16 03:00:00,
usr_cmp_0030_011,cmp_0030,user11@mockco0030.example,admin,2025-12-29 03:00:00,
usr_cmp_0030_012,cmp_0030,user12@mockco0030.example,standard,2025-12-16 11:00:00,
usr_cmp_0030_013,cmp_0030,user13@mockco0030.example,sales,2025-12-28 13:00:00,
usr_cmp_0030_014,cmp_0030,user14@mockco0030.example,sales,2025-12-23 14:00:00,
usr_cmp_0030_015,cmp_0030,user15@mockco0030.example,agent,2025-12-15 21:00:00,
usr_cmp_0030_016,cmp_0030,user16@mockco0030.example,support,2025-12-07 00:00:00,
usr_cmp_0030_017,cmp_0030,user17@mockco0030.example,standard,2025-12-22 05:00:00,
usr_cmp_0030_018,cmp_0030,user18@mockco0030.example,agent,2025-12-17 21:00:00,
usr_cmp_0030_019,cmp_0030,user19@mockco0030.example,sales,2025-12-04 08:00:00,2026-01-29 08:00:00
usr_cmp_0030_020,cmp_0030,user20@mockco0030.example,admin,2025-12-10 19:00:00,
usr_cmp_0030_021,cmp_0030,user21@mockco0030.example,support,2025-12-09 17:00:00,
usr_cmp_0030_022,cmp_0030,user22@mockco0030.example,support,2025-12-09 01:00:00,
usr_cmp_0030_023,cmp_0030,user23@mockco0030.example,admin,2025-12-14 05:00:00,
usr_cmp_0030_024,cmp_0030,user24@mockco0030.example,agent,2025-12-12 17:00:00,
usr_cmp_0030_025,cmp_0030,user25@mockco0030.example,admin,2025-12-03 23:00:00,
usr_cmp_0030_026,cmp_0030,user26@mockco0030.example,sales,2025-12-20 06:00:00,
usr_cmp_0030_027,cmp_0030,user27@mockco0030.example,admin,2025-12-29 03:00:00,
usr_cmp_0030_028,cmp_0030,user28@mockco0030.example,support,2025-12-27 13:00:00,
usr_cmp_0030_029,cmp_0030,user29@mockco0030.example,agent,2025-12-10 14:00:00,
usr_cmp_0030_030,cmp_0030,user30@mockco0030.example,standard,2025-12-17 14:00:00,
usr_cmp_0030_031,cmp_0030,user31@mockco0030.example,sales,2025-12-23 21:00:00,
usr_cmp_0031_001,cmp_0031,user1@mockco0031.example,standard,2026-01-05 09:00:00,
usr_cmp_0031_002,cmp_0031,user2@mockco0031.example,sales,2026-01-15 16:00:00,
usr_cmp_0031_003,cmp_0031,user3@mockco0031.example,agent,2026-01-06 00:00:00,
usr_cmp_0031_004,cmp_0031,user4@mockco0031.example,sales,2026-01-02 20:00:00,
usr_cmp_0031_005,cmp_0031,user5@mockco0031.example,standard,2025-12-30 18:00:00,
usr_cmp_0031_006,cmp_0031,user6@mockco0031.example,admin,2026-01-03 01:00:00,
usr_cmp_0031_007,cmp_0031,user7@mockco0031.example,support,2026-01-01 07:00:00,
usr_cmp_0032_001,cmp_0032,user1@mockco0032.example,admin,2026-04-24 14:00:00,
usr_cmp_0032_002,cmp_0032,user2@mockco0032.example,standard,2026-04-12 15:00:00,
usr_cmp_0032_003,cmp_0032,user3@mockco0032.example,agent,2026-04-16 06:00:00,
usr_cmp_0032_004,cmp_0032,user4@mockco0032.example,agent,2026-04-28 03:00:00,
usr_cmp_0032_005,cmp_0032,user5@mockco0032.example,standard,2026-04-20 17:00:00,
usr_cmp_0032_006,cmp_0032,user6@mockco0032.example,support,2026-05-01 06:00:00,
usr_cmp_0032_007,cmp_0032,user7@mockco0032.example,sales,2026-04-28 16:00:00,
usr_cmp_0032_008,cmp_0032,user8@mockco0032.example,admin,2026-04-28 14:00:00,
usr_cmp_0032_009,cmp_0032,user9@mockco0032.example,sales,2026-04-21 08:00:00,
usr_cmp_0032_010,cmp_0032,user10@mockco0032.example,standard,2026-04-23 08:00:00,
usr_cmp_0032_011,cmp_0032,user11@mockco0032.example,support,2026-04-11 03:00:00,
usr_cmp_0032_012,cmp_0032,user12@mockco0032.example,standard,2026-04-14 05:00:00,
usr_cmp_0032_013,cmp_0032,user13@mockco0032.example,support,2026-04-10 12:00:00,
usr_cmp_0032_014,cmp_0032,user14@mockco0032.example,support,2026-04-14 18:00:00,
usr_cmp_0032_015,cmp_0032,user15@mockco0032.example,agent,2026-04-06 06:00:00,
usr_cmp_0032_016,cmp_0032,user16@mockco0032.example,sales,2026-05-03 10:00:00,
usr_cmp_0032_017,cmp_0032,user17@mockco0032.example,admin,2026-04-30 05:00:00,
usr_cmp_0032_018,cmp_0032,user18@mockco0032.example,agent,2026-04-27 03:00:00,
usr_cmp_0032_019,cmp_0032,user19@mockco0032.example,standard,2026-04-22 07:00:00,
usr_cmp_0032_020,cmp_0032,user20@mockco0032.example,support,2026-04-10 05:00:00,
